epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
100,464042.0,391530.0,72512.0,342,290,52,0.15626171768934674,0.5120794246631024,0.11934237159276201,0.20353908049852767,0.25583631196407225,0.3077043672770996,0,0,0.0,0,0,0,0.0140625,86666.0,0.0,48,0.000146484375,28756.0,0.0,21,0.000146484375,30128.0,0.0,21,0.00029296875,59035.0,0.0,43,0.5120794246631024,120512.0,51128.0,48,0.000146484375,26012.0,0.0,21,0.000146484375,29409.0,0.0,23,0.4277181418289937,83524.0,21384.0,46
101,461940.0,391056.0,70884.0,344,294,50,0.15344849980516917,0.510174839870373,0.11982499813897493,0.20338086862309845,0.2576734444890384,0.2969195133567126,0,0,0.0,0,0,0,0.016943359374999998,89162.0,0.0,47,0.000146484375,28756.0,0.0,21,0.000146484375,27384.0,0.0,21,0.0005371093749999999,50652.0,0.0,41,0.510174839870373,115024.0,48384.0,49,0.000146484375,31500.0,0.0,21,0.000146484375,33194.0,0.0,26,0.4303587389914264,86268.0,22500.0,47
102,457907.0,394561.0,63346.0,343,292,51,0.1383381341626135,0.5132599717421414,0.11672412946578864,0.19825503021567847,0.2574084764811674,0.28286830076849623,0,0,0.0,0,0,0,0.01923828125,85431.0,0.0,48,0.000146484375,30128.0,0.0,21,0.000146484375,28756.0,0.0,21,0.00068359375,59454.0,0.0,42,0.5132599717421414,108858.0,46462.0,48,0.000146484375,28756.0,0.0,21,0.0006347656249999999,31628.0,0.0,22,0.3995369702341677,84896.0,16884.0,48
103,472039.0,400521.0,71518.0,346,293,53,0.15150866771601468,0.5227752862297982,0.11962314146330902,0.20248851614259686,0.2587120032620043,0.28900127955529054,0,0,0.0,0,0,0,0.021484375,87010.0,0.0,48,0.000390625,30128.0,0.0,20,0.000390625,30128.0,0.0,20,0.0005859375,59552.0,0.0,44,0.5227752862297982,119307.0,53134.0,48,0.000146484375,31500.0,0.0,21,0.00043945312499999996,31433.0,0.0,24,0.410772345476674,82981.0,18384.0,49
104,454099.0,382683.0,71416.0,348,295,53,0.157269670270139,0.5213768083960754,0.12177040855496099,0.20491660015420524,0.2609703221945876,0.2948203475453588,0,0,0.0,0,0,0,0.02431640625,82008.0,0.0,49,0.00029296875,26012.0,0.0,21,0.000146484375,30000.0,0.0,21,0.0005859375,60256.0,0.0,42,0.5213768083960754,113291.0,50160.0,47,0.000390625,29494.0,0.0,22,0.00029296875,29292.0,0.0,29,0.4267610694186125,83746.0,21256.0,48
105,463530.0,386262.0,77268.0,353,296,57,0.16669471231635458,0.5308058752446482,0.12479416059028006,0.209289180950739,0.26228951385971944,0.3015948266563111,0,0,0.0,0,0,0,0.026708984374999998,86580.0,0.0,48,0.000146484375,27256.0,0.0,21,0.000146484375,31074.0,0.0,23,0.0010742187499999999,61870.0,0.0,47,0.5308058752446482,117387.0,54256.0,49,0.000146484375,27256.0,0.0,21,0.0005371093749999999,29378.0,0.0,24,0.4387876438525923,82729.0,23012.0,48
106,464161.0,388927.0,75234.0,352,296,56,0.16208600033178108,0.5214945106569174,0.1221933831573875,0.20459803255013992,0.2629126264650305,0.30786865979692357,0,0,0.0,0,0,0,0.028955078125000002,85296.0,0.0,49,0.000146484375,27384.0,0.0,21,0.000146484375,30237.0,0.0,24,0.00043945312499999996,58884.0,0.0,45,0.5214945106569174,121400.0,53850.0,49,0.000146484375,28935.0,0.0,22,0.000146484375,27413.0,0.0,27,0.4260720858521826,84612.0,21384.0,48
107,467575.0,399179.0,68396.0,354,302,52,0.14627813719724078,0.5296985426180643,0.12018886293465399,0.20171462623342312,0.26200389283946346,0.27706437469924583,0,0,0.0,0,0,0,0.031298828125,86268.0,0.0,47,0.000146484375,30128.0,0.0,21,0.000146484375,30546.0,0.0,25,0.00029296875,57512.0,0.0,43,0.5296985426180643,112225.0,51512.0,48,0.000390625,34449.0,0.0,26,0.000146484375,31551.0,0.0,25,0.3993904858591677,84896.0,16884.0,48
108,477557.0,401225.0,76332.0,350,296,54,0.15983851142376687,0.5331025017250361,0.1249492566520578,0.2078290272036892,0.26549201571292813,0.2874041737426105,0,0,0.0,0,0,0,0.033398437499999996,88001.0,0.0,49,0.000390625,30128.0,0.0,20,0.000390625,32565.0,0.0,22,0.0017578125,66315.0,0.0,44,0.5331025017250361,115396.0,53832.0,49,0.000146484375,30128.0,0.0,22,0.000146484375,28756.0,0.0,21,0.4302610827414264,86268.0,22500.0,48
109,474858.0,405346.0,69512.0,353,303,50,0.14638481398649672,0.518515039866144,0.1203734080742351,0.19946617883962792,0.2669618281183106,0.3101142867973159,0,0,0.0,0,0,0,0.0373046875,97264.0,0.0,50,0.00029296875,28756.0,0.0,21,0.00029296875,27840.0,0.0,23,0.0008789062499999999,58218.0,0.0,46,0.518515039866144,117628.0,51384.0,50,0.000390625,31500.0,0.0,20,0.000390625,27384.0,0.0,20,0.4049214434777368,86268.0,18128.0,50
110,471975.0,402463.0,69512.0,351,301,50,0.14727898723449304,0.5118778409339703,0.12222001320190205,0.20133343492259315,0.26927988309591,0.28270644631601205,0,0,0.0,0,0,0,0.039794921875,88284.0,0.0,49,0.00029296875,30128.0,0.0,21,0.00029296875,33088.0,0.0,26,0.0005859375,57833.0,0.0,46,0.5118778409339703,114179.0,48384.0,49,0.00029296875,35067.0,0.0,26,0.000146484375,28628.0,0.0,21,0.4244760146812462,84768.0,21128.0,47
111,465817.0,396433.0,69384.0,352,303,49,0.14895119757329564,0.5192808722500237,0.12170737503306453,0.2004243100632368,0.26940683129477716,0.29716256598621316,0,0,0.0,0,0,0,0.042333984374999994,85092.0,0.0,47,0.000146484375,28628.0,0.0,21,0.000146484375,25788.0,0.0,25,0.000830078125,64615.0,0.0,50,0.5192808722500237,116717.0,51256.0,48,0.000146484375,29329.0,0.0,26,0.000390625,33752.0,0.0,23,0.4103839873894926,81896.0,18128.0,49
112,464966.0,389582.0,75384.0,348,295,53,0.16212798355148514,0.5391655415241503,0.12385331250773964,0.20426996400226674,0.26880594963395493,0.308818816859727,0,0,0.0,0,0,0,0.04619140625,84190.0,0.0,47,0.000146484375,27384.0,0.0,21,0.000146484375,29058.0,0.0,22,0.00029296875,60846.0,0.0,47,0.5391655415241503,119140.0,57000.0,45,0.000146484375,26012.0,0.0,21,0.000146484375,30696.0,0.0,24,0.4045906460377669,87640.0,18384.0,48
113,470198.0,403174.0,67024.0,346,294,52,0.142544204781815,0.5068602541471593,0.11960339427136517,0.19488461533115017,0.27359617409102366,0.30042928723644047,0,0,0.0,0,0,0,0.05029296875,86480.0,0.0,46,0.000146484375,31500.0,0.0,21,0.000146484375,30128.0,0.0,21,0.0005371093749999999,57512.0,0.0,41,0.5068602541471593,120798.0,50012.0,48,0.000146484375,30128.0,0.0,21,0.000146484375,27384.0,0.0,21,0.3985508843987621,86268.0,17012.0,47
114,473155.0,404503.0,68652.0,345,291,54,0.1450941023554646,0.510149065574586,0.12338828860343022,0.2000698372197069,0.2755466192419537,0.2838665447897619,0,0,0.0,0,0,0,0.052880859375,90154.0,0.0,46,0.000146484375,30128.0,0.0,21,0.000146484375,30983.0,0.0,23,0.00043945312499999996,61174.0,0.0,44,0.510149065574586,112820.0,47396.0,46,0.000146484375,30128.0,0.0,21,0.000146484375,31500.0,0.0,21,0.42305099325285594,86268.0,21256.0,47
115,471889.0,404133.0,67756.0,344,297,47,0.143584614178334,0.5145710928319606,0.12051559491762068,0.19535830566732976,0.2756560712307413,0.30522034842939716,0,0,0.0,0,0,0,0.054736328125,87640.0,0.0,47,0.000390625,30128.0,0.0,20,0.000390625,27936.0,0.0,21,0.0014160156250000002,59149.0,0.0,45,0.5145710928319606,119140.0,51128.0,49,0.000390625,28756.0,0.0,20,0.000146484375,28756.0,0.0,21,0.392082963384005,90384.0,16628.0,50
116,464445.0,396305.0,68140.0,342,292,50,0.14671274316657484,0.527209724597049,0.12417677633311293,0.20106114098608796,0.27611686570398464,0.3063874624551881,0,0,0.0,0,0,0,0.057812499999999996,94859.0,0.0,47,0.00029296875,23268.0,0.0,21,0.00029296875,30658.0,0.0,22,0.000732421875,63352.0,0.0,48,0.527209724597049,109986.0,50012.0,48,0.000146484375,28628.0,0.0,21,0.000146484375,28926.0,0.0,21,0.40678065794285456,84768.0,18128.0,50
117,449352.0,381084.0,68268.0,333,282,51,0.15192543929925725,0.5370610809951896,0.12450074380528228,0.20214820351556326,0.2750043302349212,0.29008995175274577,0,0,0.0,0,0,0,0.059375,84319.0,0.0,49,0.000146484375,30000.0,0.0,21,0.000146484375,25884.0,0.0,21,0.00029296875,54640.0,0.0,44,0.5370610809951896,108513.0,51512.0,46,0.000146484375,28756.0,0.0,21,0.000146484375,32600.0,0.0,24,0.39869096319706876,84640.0,16756.0,49
118,448251.0,382727.0,65524.0,339,288,51,0.1461770302799098,0.5328302051697271,0.12430227486793613,0.20088618343012957,0.27686930674562116,0.29342907210469105,0,0,0.0,0,0,0,0.06240234374999999,88299.0,0.0,46,0.000146484375,28756.0,0.0,21,0.000146484375,26652.0,0.0,22,0.00029296875,56716.0,0.0,43,0.5328302051697271,104048.0,48512.0,48,0.000146484375,26012.0,0.0,21,0.000146484375,31500.0,0.0,21,0.39830674377376196,86268.0,17012.0,48
119,467881.0,386798.0,81083.0,351,293,58,0.1732983386801341,0.5401812611567463,0.13268568444254364,0.2129874323358052,0.27958920254504027,0.29895235113201823,0,0,0.0,0,0,0,0.064306640625,92393.0,0.0,51,0.000146484375,28756.0,0.0,21,0.000146484375,33748.0,0.0,25,0.0005371093749999999,58884.0,0.0,41,0.5401812611567463,112565.0,54083.0,47,0.000146484375,27384.0,0.0,21,0.000146484375,27570.0,0.0,22,0.45587452688360286,86581.0,27000.0,47
120,472738.0,400501.0,72237.0,359,304,55,0.15280557095050504,0.5271375283899712,0.12579548423451012,0.20145043767049434,0.2805425712006801,0.3055677775004333,0,0,0.0,0,0,0,0.0669921875,93227.0,0.0,50,0.000146484375,28756.0,0.0,21,0.000146484375,33425.0,0.0,29,0.00043945312499999996,58884.0,0.0,42,0.5271375283899712,118880.0,53981.0,49,0.000146484375,24640.0,0.0,21,0.000390625,32774.0,0.0,24,0.4109646267361098,82152.0,18256.0,49
121,464485.0,393114.0,71371.0,348,296,52,0.15365619987728313,0.5216492116570622,0.12653781190477592,0.20132728717850776,0.283172004735524,0.2988446882030633,0,0,0.0,0,0,0,0.06972656249999999,88732.0,0.0,47,0.000390625,27384.0,0.0,20,0.000390625,30128.0,0.0,20,0.00068359375,58210.0,0.0,46,0.5216492116570622,113339.0,50243.0,50,0.000390625,28756.0,0.0,20,0.00029296875,28924.0,0.0,23,0.41877828358114505,89012.0,21128.0,47
122,467942.0,404174.0,63768.0,341,293,48,0.1362732988276322,0.49621584991796674,0.12262722202539819,0.19367081186298934,0.28617758516036756,0.2964186800928317,0,0,0.0,0,0,0,0.07236328125,90206.0,0.0,47,0.00029296875,30128.0,0.0,21,0.000146484375,28628.0,0.0,21,0.00043945312499999996,60694.0,0.0,44,0.49621584991796674,112152.0,44012.0,50,0.00029296875,27384.0,0.0,21,0.00029296875,29738.0,0.0,25,0.4109738012852187,89012.0,19756.0,48
123,445391.0,378879.0,66512.0,332,284,48,0.14933395600719335,0.5221849662577285,0.12547366606750895,0.19904972033020069,0.28436381069739325,0.30539430522843936,0,0,0.0,0,0,0,0.075,88538.0,0.0,49,0.000146484375,27256.0,0.0,21,0.000146484375,28756.0,0.0,21,0.00029296875,54640.0,0.0,42,0.5221849662577285,111896.0,49756.0,47,0.000146484375,30000.0,0.0,21,0.000146484375,25281.0,0.0,23,0.4057254560323432,79024.0,16756.0,49
124,460935.0,389795.0,71140.0,344,292,52,0.1543384642086191,0.5139927455357124,0.12723651861542315,0.2004516884191702,0.28719404805165577,0.30369873192532526,0,0,0.0,0,0,0,0.07763671875,87714.0,0.0,48,0.000146484375,30128.0,0.0,21,0.000146484375,29387.0,0.0,23,0.0005371093749999999,57441.0,0.0,43,0.5139927455357124,116396.0,49884.0,49,0.000146484375,28756.0,0.0,21,0.000146484375,26217.0,0.0,22,0.4251396377626729,84896.0,21256.0,46
125,463686.0,386930.0,76756.0,345,292,53,0.16553443494088638,0.5417615766600863,0.13060405181291831,0.2066382332712276,0.28544742493898273,0.30209290338720574,0,0,0.0,0,0,0,0.079541015625,89012.0,0.0,48,0.000146484375,26012.0,0.0,21,0.000146484375,28756.0,0.0,21,0.00029296875,56784.0,0.0,46,0.5417615766600863,115024.0,55628.0,45,0.000146484375,28756.0,0.0,21,0.0006347656249999999,33074.0,0.0,25,0.42216263471826027,86268.0,21128.0,49
126,460635.0,388607.0,72028.0,347,293,54,0.15636675458877386,0.5332952213561335,0.13033149141724842,0.20497866513882881,0.28789090327958217,0.28535418498377196,0,0,0.0,0,0,0,0.082958984375,86268.0,0.0,43,0.000146484375,26012.0,0.0,21,0.000146484375,31500.0,0.0,21,0.0005371093749999999,59012.0,0.0,42,0.5332952213561335,105808.0,49400.0,49,0.000146484375,31500.0,0.0,21,0.00029296875,30151.0,0.0,29,0.42512819435685384,90384.0,22628.0,46
127,467974.0,400645.0,67329.0,342,290,52,0.14387337758080546,0.5047634252781233,0.12487019822813145,0.1945065085713503,0.29185708474234395,0.3070688756212949,0,0,0.0,0,0,0,0.08515625,87640.0,0.0,46,0.000390625,30128.0,0.0,20,0.000390625,28756.0,0.0,20,0.000927734375,56600.0,0.0,42,0.5047634252781233,119573.0,48945.0,47,0.000390625,24640.0,0.0,20,0.00029296875,34369.0,0.0,24,0.40664933242192813,86268.0,18384.0,47
128,456048.0,389192.0,66856.0,341,293,48,0.14659860365575522,0.5165428679340281,0.12446732997199947,0.19447626007262145,0.29058783028572316,0.3180608181594917,0,0,0.0,0,0,0,0.087158203125,81896.0,0.0,46,0.000146484375,23140.0,0.0,21,0.000146484375,28628.0,0.0,21,0.00146484375,60624.0,0.0,45,0.5165428679340281,119145.0,51600.0,48,0.0,24512.0,0.0,22,0.00029296875,33335.0,0.0,26,0.3899867874669676,84768.0,15256.0,50
129,452240.0,380844.0,71396.0,337,283,54,0.157871926410755,0.519256120063655,0.130073853385614,0.20254262354112074,0.2919988367452373,0.3001100079603747,0,0,0.0,0,0,0,0.089111328125,90256.0,0.0,48,0.000146484375,27384.0,0.0,21,0.000146484375,28619.0,0.0,22,0.00029296875,50396.0,0.0,46,0.519256120063655,111064.0,48768.0,47,0.000244140625,29047.0,0.0,21,0.000146484375,29462.0,0.0,27,0.4312468163962571,86012.0,22628.0,47
130,473058.0,405046.0,68012.0,346,297,49,0.14377095409019583,0.5125673416712841,0.12722013287090117,0.1972874536091645,0.2936990515801397,0.27701782868062663,0,0,0.0,0,0,0,0.09189453125,85414.0,0.0,48,0.000146484375,31500.0,0.0,21,0.000146484375,31500.0,0.0,21,0.00029296875,59012.0,0.0,43,0.5125673416712841,113652.0,48384.0,49,0.000146484375,30719.0,0.0,22,0.0006347656249999999,33621.0,0.0,25,0.41193200254592527,87640.0,19628.0,48
131,473422.0,404294.0,69128.0,354,307,47,0.14601771780779063,0.5096915807883914,0.12650519165377516,0.19541171236515106,0.2953269974190506,0.30003992209909947,0,0,0.0,0,0,0,0.094873046875,86607.0,0.0,48,0.000146484375,27384.0,0.0,21,0.000146484375,30833.0,0.0,23,0.001025390625,58241.0,0.0,41,0.5096915807883914,121884.0,51128.0,48,0.000146484375,28756.0,0.0,21,0.000146484375,34821.0,0.0,33,0.4058655774418099,84896.0,18000.0,51
132,476684.0,407172.0,69512.0,346,296,50,0.14582406793599084,0.49141425104760583,0.12936783016717826,0.19851652173702838,0.2980867702433973,0.2852974926785876,0,0,0.0,0,0,0,0.0966796875,86268.0,0.0,48,0.000146484375,27384.0,0.0,21,0.000146484375,29736.0,0.0,23,0.00043945312499999996,60256.0,0.0,44,0.49141425104760583,115024.0,44012.0,50,0.000390625,31855.0,0.0,21,0.000390625,38521.0,0.0,27,0.44533503091482035,87640.0,25500.0,46
133,470050.0,394012.0,76038.0,356,302,54,0.16176576959897848,0.52396503138539,0.1322187049883003,0.2036274498129805,0.29657327731812005,0.2945670673332621,0,0,0.0,0,0,0,0.099365234375,88719.0,0.0,48,0.000390625,31500.0,0.0,20,0.000146484375,32427.0,0.0,33,0.00068359375,53396.0,0.0,41,0.52396503138539,119445.0,53538.0,48,0.00029296875,27794.0,0.0,22,0.00029296875,31873.0,0.0,24,0.43261273352101237,84896.0,22500.0,47
134,454383.0,388172.0,66211.0,339,286,53,0.1457162789981136,0.5059764830536806,0.12711617918100482,0.19495537641916347,0.2983141946785809,0.29935346392800755,0,0,0.0,0,0,0,0.1013671875,81012.0,0.0,47,0.000146484375,27256.0,0.0,21,0.000146484375,32932.0,0.0,27,0.00029296875,57256.0,0.0,42,0.5059764830536806,116775.0,48083.0,48,0.000146484375,28628.0,0.0,21,0.000146484375,27256.0,0.0,21,0.4087068566443579,83268.0,18128.0,49
135,453445.0,385561.0,67884.0,343,295,48,0.14970724123101997,0.5169476436235013,0.13037933804528912,0.19953665163892795,0.2992022628584423,0.28975427008788235,0,0,0.0,0,0,0,0.105517578125,86206.0,0.0,47,0.000146484375,28756.0,0.0,21,0.000146484375,29411.0,0.0,24,0.00029296875,54768.0,0.0,42,0.5169476436235013,107908.0,46884.0,50,0.000146484375,31500.0,0.0,21,0.000146484375,27384.0,0.0,21,0.4196905763638116,87512.0,21000.0,49
136,460924.0,393630.0,67294.0,354,305,49,0.14599803872221853,0.5124142269665113,0.13045603936572187,0.19836644621333227,0.3019225552929713,0.30468960175647153,0,0,0.0,0,0,0,0.1103515625,96944.0,0.0,47,0.000146484375,27384.0,0.0,21,0.000146484375,30617.0,0.0,23,0.0005371093749999999,54625.0,0.0,43,0.5124142269665113,108946.0,46294.0,49,0.000146484375,27384.0,0.0,21,0.000146484375,27384.0,0.0,21,0.4197594785842638,87640.0,21000.0,48
137,463110.0,390598.0,72512.0,345,293,52,0.15657619140161053,0.5299296610776404,0.13221431886221682,0.2016346205606189,0.3006791219341339,0.30160275096629285,0,0,0.0,0,0,0,0.11215820312500001,90593.0,0.0,48,0.000146484375,28756.0,0.0,21,0.000146484375,28756.0,0.0,21,0.00043945312499999996,55765.0,0.0,44,0.5299296610776404,114649.0,52756.0,49,0.000390625,30939.0,0.0,21,0.000146484375,27384.0,0.0,21,0.4143571554450942,86268.0,19756.0,48
138,469790.0,397406.0,72384.0,355,304,51,0.15407735371123235,0.5229033315873189,0.13174453006741493,0.19971015086091187,0.30322133235417,0.3097096575065452,0,0,0.0,0,0,0,0.11494140625,89172.0,0.0,49,0.000146484375,27384.0,0.0,21,0.000146484375,25021.0,0.0,23,0.00043945312499999996,58884.0,0.0,42,0.5229033315873189,115024.0,51256.0,47,0.000146484375,28575.0,0.0,25,0.0013671875,33073.0,0.0,22,0.4138654089520005,92657.0,21128.0,51
139,468428.0,404276.0,64152.0,352,301,51,0.13695167667176145,0.5087711317512031,0.12959641834001312,0.19531083196902593,0.30569270082366956,0.2734667867847349,0,0,0.0,0,0,0,0.11796875,88822.0,0.0,49,0.000146484375,31500.0,0.0,21,0.000390625,30729.0,0.0,21,0.00043945312499999996,56140.0,0.0,42,0.5087711317512031,109536.0,45768.0,49,0.000390625,30324.0,0.0,22,0.00029296875,36481.0,0.0,32,0.40837130871890187,84896.0,18384.0,47
140,453066.0,385054.0,68012.0,343,294,49,0.15011499428339325,0.5178591915264306,0.1320668487860825,0.19915696008029665,0.3054304798985823,0.28768049246688077,0,0,0.0,0,0,0,0.119189453125,83855.0,0.0,51,0.000390625,30128.0,0.0,20,0.00029296875,27033.0,0.0,23,0.00043945312499999996,53636.0,0.0,42,0.5178591915264306,111094.0,48384.0,48,0.000146484375,28628.0,0.0,21,0.0005371093749999999,35296.0,0.0,26,0.4176795050122294,83396.0,19628.0,48
141,446614.0,383665.0,62949.0,337,288,49,0.14094721616429368,0.4956173214874652,0.12980035772740764,0.19429852553598528,0.3085735799653013,0.294919102401626,0,0,0.0,0,0,0,0.1220703125,86752.0,0.0,49,0.000146484375,28628.0,0.0,21,0.000146484375,28740.0,0.0,24,0.00029296875,53268.0,0.0,42,0.4956173214874652,109152.0,42768.0,49,0.000146484375,28756.0,0.0,21,0.000146484375,27321.0,0.0,24,0.4198363215817961,83997.0,20181.0,50
142,464433.0,387293.0,77140.0,348,292,56,0.16609500186248574,0.5123343698489742,0.13662826785759133,0.20469898753752072,0.3081988506575807,0.30913204918685766,0,0,0.0,0,0,0,0.12529296875,88975.0,0.0,46,0.000146484375,28756.0,0.0,21,0.000146484375,30128.0,0.0,21,0.0005371093749999999,56149.0,0.0,43,0.5123343698489742,114510.0,48640.0,48,0.000146484375,26012.0,0.0,21,0.000146484375,27711.0,0.0,23,0.45427575738675635,92192.0,28500.0,47
143,468503.0,393665.0,74838.0,349,296,53,0.15973857157798316,0.5160655146887903,0.13555896467836256,0.20284298998848369,0.3087326319371605,0.29631480481448325,0,0,0.0,0,0,0,0.12700195312499998,84865.0,0.0,50,0.000146484375,28756.0,0.0,21,0.000390625,31536.0,0.0,23,0.00043945312499999996,61625.0,0.0,46,0.5160655146887903,115359.0,49884.0,49,0.000146484375,30128.0,0.0,21,0.000146484375,27384.0,0.0,21,0.44013471836311036,88850.0,24954.0,49
144,459166.0,389278.0,69888.0,355,299,56,0.15220639158822702,0.5314996065205478,0.13378434808307843,0.2005705969527277,0.30791729138901336,0.2918214763288218,0,0,0.0,0,0,0,0.13115234375,87535.0,0.0,48,0.000146484375,30128.0,0.0,21,0.000146484375,29845.0,0.0,28,0.00043945312499999996,58884.0,0.0,42,0.5314996065205478,114131.0,52876.0,47,0.000146484375,31500.0,0.0,21,0.000146484375,27384.0,0.0,21,0.4065974437690796,79759.0,17012.0,48
145,466317.0,389433.0,76884.0,357,303,54,0.16487496702886628,0.5160955069031858,0.14012252912152545,0.20802213611617812,0.31211402594203963,0.2978293199690336,0,0,0.0,0,0,0,0.135009765625,91562.0,0.0,49,0.000390625,27384.0,0.0,20,0.00087890625,33310.0,0.0,25,0.00043945312499999996,60256.0,0.0,42,0.5160955069031858,115343.0,49884.0,49,0.000146484375,29124.0,0.0,22,0.000390625,28756.0,0.0,20,0.4676288666940177,80582.0,27000.0,45
146,455178.0,379794.0,75384.0,345,292,53,0.16561433109684526,0.5183350739607648,0.13690405713986864,0.20295067284785215,0.31273469566503426,0.3198204878091644,0,0,0.0,0,0,0,0.13720703125,88001.0,0.0,47,0.000146484375,28628.0,0.0,21,0.00029296875,22341.0,0.0,25,0.00043945312499999996,53268.0,0.0,41,0.5183350739607648,117725.0,51384.0,48,0.000390625,28099.0,0.0,22,0.00029296875,30332.0,0.0,23,0.43812785190818426,86784.0,24000.0,48
147,460077.0,384807.0,75270.0,350,295,55,0.16360304905483178,0.5237105774802813,0.13948934516747433,0.20665412127994712,0.3130031335393682,0.2833365393184182,0,0,0.0,0,0,0,0.139501953125,81966.0,0.0,48,0.000146484375,28756.0,0.0,21,0.000146484375,30950.0,0.0,22,0.000927734375,61389.0,0.0,46,0.5237105774802813,108284.0,48512.0,48,0.000146484375,27831.0,0.0,22,0.000146484375,32580.0,0.0,27,0.45118855885951353,88321.0,26758.0,48
148,455344.0,378191.0,77153.0,346,292,54,0.1694389296883232,0.5283534668345933,0.13998396600100182,0.20736121470541855,0.31305641272854223,0.3113354958009764,0,0,0.0,0,0,0,0.14174804687499998,88607.0,0.0,49,0.000146484375,24640.0,0.0,21,0.000146484375,24892.0,0.0,22,0.00029296875,57512.0,0.0,45,0.5283534668345933,115209.0,52628.0,48,0.000146484375,30128.0,0.0,21,0.000146484375,32159.0,0.0,23,0.4488913080484215,82197.0,24525.0,49
149,454224.0,377212.0,77012.0,343,288,55,0.1695463031455842,0.5429833933482611,0.1374857623773983,0.20432596012478457,0.31165520693133486,0.30346260875691256,0,0,0.0,0,0,0,0.14384765624999998,77398.0,0.0,49,0.000146484375,28756.0,0.0,21,0.000146484375,29147.0,0.0,22,0.0005371093749999999,57132.0,0.0,43,0.5429833933482611,118011.0,57384.0,46,0.000146484375,28756.0,0.0,21,0.000146484375,27384.0,0.0,21,0.41193200254592527,87640.0,19628.0,48
