epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
49,707996.0,475863.0,232133.0,4125,2775,1350,0.3278733213181991,0.5769079547230259,0.40294431018059623,0.192730685512496,0.8138175544034636,0.13305866134836908,0,0.3370727456220433,0,0.5769079547230259,127188.0,70476.0,334,0.4195363691516771,116978.0,27555.0,340,0.42622434624364847,75592.0,18714.0,327,0.5338593621769692,83468.0,39064.0,329,0.000732421875,64946.0,0.0,247,0.5173746441778178,63651.0,27896.0,331,0.18413085937499998,84777.0,0.0,334,0.5647885237216315,91396.0,48428.0,337
50,647350.0,418708.0,228642.0,3893,2517,1376,0.35319687958600393,0.6479034944623454,0.3940195701079563,0.19581294498387597,0.8019433196514765,0.1817544604927781,0,0.3720139302994743,0,0.6479034944623454,142276.0,99080.0,332,0.40836695539664863,94920.0,20628.0,331,0.3961332858161069,67344.0,12948.0,335,0.5127632065620692,78828.0,33528.0,331,0.0,45184.0,0.0,121,0.45811817963898427,57491.0,18046.0,334,0.18159179687500002,71559.0,0.0,331,0.5472796421124956,89748.0,44412.0,337
51,665728.0,454986.0,210742.0,3768,2452,1316,0.3165587146702552,0.5620828174789515,0.39074228024944224,0.1927097494414221,0.8043529806043446,0.15180449072293767,0,0.3346047400003461,0,0.5385330702985163,123487.0,59020.0,336,0.3503076299840879,106840.0,10708.0,331,0.5041681536814359,81259.0,33181.0,333,0.555432583470945,91439.0,46713.0,333,0.002197265625,53777.0,0.0,177,0.4465175027066016,58191.0,17052.0,332,0.16669921875,66631.0,0.0,332,0.5620828174789515,84104.0,44068.0,330
52,746648.0,402085.0,344563.0,4363,2378,1985,0.4614798405674421,0.6354291988725542,0.43598597819976437,0.21892386262468003,0.7986329586137376,0.19822995574889357,0,0.3806096807877072,0,0.6354291988725542,148095.0,99264.0,332,0.5832230835420118,135574.0,77272.0,332,0.5656818853580656,90660.0,48200.0,335,0.5731834065047907,100449.0,54882.0,337,0.001025390625,56438.0,0.0,161,0.412594939961593,53281.0,12092.0,332,0.152783203125,62038.0,0.0,327,0.563966717609099,100113.0,52853.0,335
53,690913.0,466512.0,224401.0,3857,2698,1159,0.32478908343018537,0.5956446956381511,0.3891132795454666,0.18782050082574359,0.8110377848648262,0.15679597141753,0,0.3577589404477621,0,0.5956446956381511,135089.0,80035.0,338,0.5294325707359722,122923.0,56177.0,332,0.3632772530734566,65480.0,8274.0,332,0.458079741645988,78037.0,24695.0,333,0.003955078125000001,58808.0,0.0,215,0.5292820242310656,68175.0,31216.0,336,0.182568359375,82819.0,0.0,331,0.45066651353909926,79582.0,24004.0,336
54,702406.0,463974.0,238432.0,4004,2710,1294,0.3394504033279893,0.5793734300046325,0.39188573430537155,0.18711002746917166,0.8143530063502801,0.176884522626515,0,0.3466992589882962,0,0.5653245693001341,130303.0,69107.0,330,0.5793734300046325,130810.0,73128.0,336,0.40348035256213877,74519.0,15488.0,332,0.4470179324505027,76598.0,22545.0,328,0.0083984375,65716.0,0.0,279,0.3908207447573101,46088.0,8412.0,331,0.19189453124999997,78496.0,0.0,336,0.5487758766182541,99876.0,49752.0,331
55,710698.0,424099.0,286599.0,4207,2481,1726,0.40326411499680537,0.6544625590713975,0.406751042592019,0.2144314002258368,0.7825217494513305,0.19844258742813392,0,0.387126703390536,0,0.6544625590713975,150599.0,106734.0,336,0.5470350726734343,120235.0,59792.0,334,0.34449591843597777,70855.0,6264.0,333,0.5782852284698019,97954.0,54547.0,330,0.0041015625,72125.0,0.0,313,0.3767543287902744,45188.0,7228.0,336,0.164208984375,62284.0,0.0,336,0.5846646864202663,91458.0,52034.0,331
56,688061.0,450982.0,237079.0,4101,2618,1483,0.3445610200258402,0.6229271503369774,0.3960311710844995,0.1964265818949933,0.8025657840863522,0.18229542874832294,0,0.37760357008839385,0,0.4660887888913128,119114.0,39567.0,335,0.4632320554708741,112474.0,36532.0,334,0.5450844943562586,86653.0,42500.0,333,0.6229271503369774,112284.0,72552.0,332,0.000146484375,47404.0,0.0,125,0.291796875,33232.0,0.0,330,0.21938476562499998,88437.0,0.0,329,0.5595887546205729,88463.0,45928.0,326
57,685892.0,440423.0,245469.0,3783,2446,1337,0.3578828736885685,0.632409605508315,0.400148297117926,0.19709965520869366,0.8047500991249426,0.1630325911367969,0,0.3754465325375527,0,0.5360224242994714,123996.0,58568.0,331,0.48085771992529813,114173.0,42703.0,334,0.38675890331107493,65766.0,12163.0,337,0.5678080384731645,94055.0,50359.0,333,0.000390625,61238.0,0.0,183,0.40592343542608356,55187.0,11384.0,335,0.191015625,65746.0,0.0,330,0.632409605508315,105731.0,70292.0,339
58,719175.0,473667.0,245508.0,4227,2599,1628,0.3413744916049635,0.633345787282103,0.3916531849789583,0.20035771197704216,0.7925795150267839,0.1790421316091353,0,0.38058833848235935,0,0.633345787282103,153916.0,103832.0,334,0.3849582882976467,107915.0,17504.0,336,0.30765572776207806,65355.0,1824.0,333,0.5557762902180927,92620.0,47380.0,337,0.0134765625,80457.0,0.0,291,0.498756800275134,55972.0,22512.0,330,0.17827148437499998,62500.0,0.0,329,0.5609845391216123,100440.0,52456.0,337
59,734233.0,428346.0,305887.0,4325,2485,1840,0.41660753466542577,0.6416954142376835,0.4180135369325242,0.2127442316843554,0.7942679576558476,0.1854910157947134,0,0.3883507252714675,0,0.5266156383810918,127512.0,57120.0,337,0.5819908492391668,135904.0,76727.0,336,0.3600264584213081,63346.0,8440.0,335,0.6063821420733018,109352.0,67007.0,336,0.00029296875,56091.0,0.0,183,0.45176302748264185,60607.0,18236.0,331,0.17534179687499998,66811.0,0.0,331,0.6416954142376835,114610.0,78357.0,331
60,760054.0,437425.0,322629.0,4447,2603,1844,0.4244816815647303,0.626680602521839,0.4334958601600025,0.21350774921049376,0.8047762946873184,0.1530637954671641,0,0.3880327467330703,0,0.5673171880834558,133900.0,71666.0,331,0.626680602521839,136438.0,89090.0,330,0.37546478284745416,66737.0,10040.0,333,0.5239984571042824,93331.0,41812.0,336,0.0032226562500000003,61362.0,0.0,190,0.6180324388586921,88688.0,56394.0,331,0.18657226562499998,79015.0,0.0,333,0.5666784899892972,100583.0,53627.0,331
61,662777.0,414676.0,248101.0,3964,2575,1389,0.3743355608296601,0.602741941550379,0.41196908157501483,0.19405488423311645,0.8184103735161518,0.15639102594085164,0,0.36426466825428283,0,0.5562861872362456,117890.0,60738.0,328,0.5469208341388124,104751.0,53940.0,331,0.4208871922743323,59956.0,15620.0,335,0.5464084308320984,83715.0,41575.0,331,0.014501953125000001,69621.0,0.0,312,0.4188459571932507,49430.0,11836.0,331,0.18916015625,71066.0,0.0,335,0.602741941550379,106348.0,64392.0,337
62,851913.0,505144.0,346769.0,5295,3055,2240,0.4070474332472912,0.6371878044921147,0.4448858629808137,0.19926746676745768,0.8329025634454401,0.12824475621336906,0,0.39228491164652357,0,0.6247163525514623,159455.0,103275.0,330,0.4749109216886306,133137.0,44767.0,337,0.47570465735151446,86188.0,29252.0,336,0.5503181462666311,91906.0,45823.0,333,0.02783203125,82830.0,0.0,339,0.5486415996211564,86019.0,42675.0,342,0.21977539062499998,92301.0,0.0,336,0.6371878044921147,120077.0,80977.0,329
63,699770.0,471481.0,228289.0,3728,2410,1318,0.3262343341383593,0.615130439829366,0.3910298735045061,0.1912542920490907,0.8069574158016716,0.1650092173142601,0,0.35879460221637594,0,0.4746305640215857,118965.0,42700.0,340,0.5523867659324451,133458.0,67340.0,338,0.3187107020107575,59177.0,3064.0,331,0.4319623330337661,71562.0,18873.0,330,0.001904296875,60950.0,0.0,268,0.5246759957081281,69288.0,31155.0,328,0.208837890625,82989.0,0.0,338,0.615130439829366,103381.0,65157.0,334
64,704906.0,466763.0,238143.0,3795,2367,1428,0.3378365342329327,0.616898532453809,0.3945485804072205,0.1894366247531725,0.8126581447858727,0.176522827157096,0,0.3778721560049677,0,0.4974350508774224,131557.0,51100.0,335,0.46766451383497964,110142.0,38160.0,328,0.4431752230678101,76196.0,21536.0,331,0.5477598015078337,94927.0,47066.0,336,0.00043945312499999996,58310.0,0.0,170,0.38980317776590934,45706.0,8892.0,332,0.193212890625,75431.0,0.0,333,0.616898532453809,112637.0,71389.0,331
65,735552.0,453591.0,281961.0,4292,2566,1726,0.38333251761941994,0.6074811678400848,0.40691279192085245,0.20065215236424977,0.8044042853135591,0.1905915557295743,0,0.373875752929186,0,0.6074811678400848,162488.0,99924.0,333,0.5404195889498224,126483.0,59941.0,335,0.33542592834727963,61184.0,5052.0,336,0.541157139773491,85235.0,41160.0,328,0.005322265624999999,67312.0,0.0,246,0.49697786097556984,73626.0,28272.0,333,0.180029296875,63421.0,0.0,334,0.5484890869805721,95803.0,47612.0,332
66,645005.0,454399.0,190606.0,3726,2539,1187,0.29551088751249943,0.5984547572727577,0.3700924032981504,0.19211054442255246,0.7877412307729675,0.1643210130154027,0,0.34102158734099997,0,0.5634125147358833,125968.0,66400.0,334,0.4281685537481503,105833.0,27532.0,333,0.2853515625,49724.0,0.0,329,0.378793636730807,58958.0,9268.0,331,0.00458984375,70313.0,0.0,317,0.5253082013976051,68293.0,30914.0,331,0.17666015625,71368.0,0.0,331,0.5984547572727577,94548.0,56492.0,331
67,644599.0,473355.0,171244.0,3348,2460,888,0.2656597357426861,0.5418062697038031,0.3511603592017811,0.18143960235468248,0.7892882172923406,0.17252954937876086,0,0.33136159239374313,0,0.5344644918925276,118656.0,55676.0,333,0.45496329625558973,114020.0,35104.0,335,0.27817382812499997,57700.0,0.0,332,0.5418062697038031,92701.0,44940.0,333,0.000146484375,59115.0,0.0,241,0.33839394132719924,47636.0,3616.0,334,0.167724609375,72285.0,0.0,337,0.4936099525601291,82486.0,31908.0,336
68,698583.0,450970.0,247613.0,3816,2449,1367,0.35445036595508284,0.6540929578198492,0.37624135244215495,0.20539985226732946,0.7703952792198429,0.2077206645452292,0,0.3796155475149549,0,0.6540929578198492,152817.0,108193.0,330,0.5404427136610046,122200.0,58800.0,333,0.271142578125,55232.0,0.0,337,0.4003741030177882,72929.0,14619.0,338,0.002587890625,60589.0,0.0,182,0.417617105681476,53472.0,12568.0,333,0.161865234375,79355.0,0.0,334,0.5618082362321217,101989.0,53433.0,336
69,735243.0,478966.0,256277.0,4355,2801,1554,0.3485609519573796,0.6033245074027307,0.39861591499181276,0.2004647354710877,0.7981416656561653,0.16263721653929353,0,0.3639315792434744,0,0.6033245074027307,143927.0,87777.0,335,0.5391970728371015,127650.0,61254.0,334,0.36739907225700313,84955.0,8183.0,332,0.37544876988313836,70490.0,10623.0,337,0.000732421875,59900.0,0.0,210,0.554662199888327,71640.0,36488.0,330,0.18115234375,79361.0,0.0,334,0.5670109320412016,97320.0,51952.0,332
70,709799.0,447782.0,262017.0,4106,2569,1537,0.36914253189987534,0.6128123004571084,0.40872409143378213,0.19835826458891723,0.8093714277903586,0.18574430930446484,0,0.36918386728457997,0,0.5872976918711943,150345.0,86505.0,330,0.46132085887231583,115785.0,37244.0,331,0.43293274782311997,74964.0,20128.0,337,0.6128123004571084,98663.0,61726.0,335,0.0048828125,63479.0,0.0,209,0.4151946615391704,48321.0,11798.0,336,0.186865234375,75154.0,0.0,332,0.568486424032348,83088.0,44616.0,333
71,712978.0,450569.0,262409.0,4216,2678,1538,0.3680464193846088,0.6086682027617267,0.4189267699693398,0.19596645313759561,0.8204656201784356,0.1409201966961111,0,0.3506303412190202,0,0.5673706204061342,122582.0,65406.0,335,0.4436115347656272,113431.0,32580.0,337,0.4895998269227125,79679.0,30152.0,333,0.6086682027617267,99788.0,61632.0,334,0.005908203125000001,53897.0,0.0,171,0.4450587075727851,63318.0,17943.0,336,0.206884765625,84093.0,0.0,331,0.5843122985757325,96190.0,54696.0,332
72,704605.0,430718.0,273887.0,4186,2597,1589,0.3887099864463062,0.5967907979392382,0.4124313715936394,0.20579205737648226,0.8006577248391091,0.1966128185295306,0,0.3503349831214129,0,0.5736535437925805,129748.0,71012.0,334,0.594351260528649,137482.0,80936.0,336,0.286669921875,50730.0,0.0,335,0.5967907979392382,90440.0,53816.0,328,0.0,57664.0,0.0,241,0.42948511974837894,52823.0,13628.0,331,0.236767578125,89554.0,0.0,328,0.5817327507402689,96164.0,54495.0,332
73,728336.0,477214.0,251122.0,4293,2783,1510,0.34478866896597127,0.5921131084152403,0.4094881405647305,0.1904303593092587,0.8221880726843359,0.1364953812526084,0,0.3540115870729807,0,0.5921131084152403,135516.0,79172.0,338,0.5466034360180297,127997.0,63129.0,328,0.303759765625,71819.0,0.0,335,0.5141303803669117,84933.0,36332.0,336,0.020263671875,73731.0,0.0,242,0.5622776881873512,69401.0,36425.0,332,0.23125,76734.0,0.0,334,0.5055070740303106,88205.0,36064.0,328
74,735870.0,421142.0,314728.0,4302,2575,1727,0.4276951091904814,0.6446641062314387,0.43703316732837133,0.2029991331966745,0.8225345814888718,0.16154144074360932,0,0.3675195077850044,0,0.6446641062314387,137737.0,94946.0,335,0.6293474395448055,134976.0,88908.0,334,0.46992088503925855,80249.0,26982.0,330,0.5134324272129067,88108.0,37593.0,332,0.01875,78504.0,0.0,336,0.46140570333702846,60059.0,19376.0,340,0.205517578125,63587.0,0.0,333,0.5532271991365325,92650.0,46923.0,333
75,699698.0,475224.0,224474.0,3864,2554,1310,0.3208155518523701,0.6444456905736529,0.39289535331164016,0.18655290345535863,0.8160267653986745,0.1469966328330221,0,0.40625399177128685,0,0.46778236930942496,112107.0,37652.0,341,0.3977647521304708,108192.0,21440.0,331,0.4144979469683761,63184.0,15524.0,334,0.6444456905736529,124831.0,85995.0,338,0.010693359375,69540.0,0.0,334,0.4637783510126495,61679.0,20366.0,334,0.20317382812499998,69987.0,0.0,335,0.5410265289985474,90178.0,43497.0,336
76,711886.0,463211.0,248675.0,4073,2607,1466,0.3493185706700225,0.6288491342678415,0.388712946193408,0.1944619668213499,0.7998262994066937,0.18791070480385885,0,0.3781109971951554,0,0.6288491342678415,148848.0,97868.0,335,0.4966983738040749,120200.0,47075.0,334,0.3605363220902117,73532.0,8120.0,339,0.5907900693886198,108231.0,62945.0,337,0.010107421875,70963.0,0.0,330,0.3632857650430598,52948.0,7074.0,332,0.18720703125,62928.0,0.0,329,0.4722294518284569,74236.0,25593.0,333
77,708582.0,414365.0,294217.0,4454,2619,1835,0.41521941003299484,0.6234969825617651,0.42993599778315417,0.2031595878653775,0.8174684203854841,0.1736019966637592,0,0.36396529062540317,0,0.6234969825617651,138220.0,89468.0,331,0.5850625234284761,127299.0,72912.0,330,0.4440673810375751,68775.0,20159.0,334,0.5778276396254558,95919.0,53326.0,336,0.000146484375,59052.0,0.0,286,0.4755344050071838,58788.0,20564.0,334,0.20576171875,77565.0,0.0,336,0.5275908474797777,82964.0,37788.0,334
78,706134.0,444615.0,261519.0,4018,2451,1567,0.3703532190773984,0.6708684904721848,0.3930365903274515,0.20597866516065383,0.7845295112780757,0.19812599308346557,0,0.4077244074387547,0,0.6708684904721848,164069.0,121664.0,334,0.4127584397445232,112496.0,25172.0,327,0.32866019078931247,61411.0,3736.0,327,0.6336196431044927,105131.0,70127.0,331,0.009912109374999999,66748.0,0.0,197,0.4564903011541305,59314.0,18512.0,337,0.17973632812499998,63773.0,0.0,334,0.4522472198549684,73192.0,22308.0,331
79,731394.0,437681.0,293713.0,4226,2597,1629,0.4015797231040993,0.6288378036092235,0.4129311092608604,0.2116818140594939,0.7918961468010419,0.20560703259802482,0,0.37831535941800704,0,0.5990088605442193,141467.0,84807.0,333,0.607948580377597,137924.0,84947.0,336,0.29091796875,58775.0,0.0,335,0.5288693361328689,85974.0,39404.0,336,0.0029296875,67664.0,0.0,319,0.4373682777979741,43747.0,13339.0,335,0.207568359375,87655.0,0.0,337,0.6288378036092235,108188.0,71216.0,331
80,688584.0,463557.0,225027.0,3805,2631,1174,0.3267967306820949,0.5993175169402732,0.38364667841333244,0.18462934568569864,0.8119519249271386,0.2096102291078501,0,0.36771364234819454,0,0.5993175169402732,143316.0,85724.0,334,0.5285042766287003,121550.0,55585.0,333,0.4548130955536285,77344.0,24484.0,335,0.5126740501497387,82893.0,35226.0,331,0.000146484375,55545.0,0.0,164,0.2736328125,34368.0,0.0,334,0.24501953125,96180.0,0.0,331,0.4550656599093186,77388.0,24008.0,337
81,724641.0,517032.0,207609.0,4131,2883,1248,0.2864991078340857,0.6072831591522017,0.3856740078424597,0.18139704990424932,0.8188548797859427,0.13310608287414016,0,0.3669046897617117,0,0.5137648124014635,124956.0,53459.0,333,0.4060494193014067,116690.0,24784.0,332,0.3482956309333111,68048.0,6420.0,337,0.5575149427424911,88430.0,45570.0,332,0.00234375,66291.0,0.0,249,0.4028258950838034,68418.0,11832.0,336,0.247314453125,85208.0,0.0,335,0.6072831591522017,106600.0,65544.0,329
82,659103.0,418199.0,240904.0,3917,2489,1428,0.36550281215530744,0.634564732359769,0.391042755319992,0.20380861071056722,0.7863849829513904,0.2079915809820314,0,0.3641679709705304,0,0.6255756197650961,141538.0,92135.0,333,0.5306071953851981,100584.0,46656.0,337,0.2923828125,57599.0,0.0,335,0.4963856217273313,82788.0,32541.0,339,0.0078125,64310.0,0.0,224,0.3001932483225413,33803.0,736.0,335,0.2408203125,75577.0,0.0,334,0.634564732359769,102904.0,68836.0,332
83,804645.0,441960.0,362685.0,5124,2737,2387,0.45073914583449787,0.6273819145457945,0.45733283163848615,0.20549990314879085,0.8320092966029108,0.1489695766456014,0,0.3878637333025467,0,0.6047307086382869,143361.0,87625.0,327,0.5278861053237268,125655.0,57675.0,332,0.5931935916038822,112194.0,64814.0,328,0.549294768888705,95750.0,47768.0,335,0.0,61235.0,0.0,305,0.5076892359824937,74242.0,29780.0,331,0.248486328125,77679.0,0.0,334,0.6273819145457945,114529.0,75023.0,333
84,715190.0,475712.0,239478.0,4080,2593,1487,0.3348452858680905,0.5594069188849113,0.40960273133888536,0.17625244475276006,0.8437687072504455,0.14668444748947818,0,0.3345307738748152,0,0.5274765638291787,129309.0,58678.0,331,0.5041693378257359,122779.0,50639.0,335,0.5594069188849113,103075.0,53517.0,336,0.43333543071857783,74482.0,19884.0,339,0.00244140625,62355.0,0.0,189,0.4986831270620583,65961.0,26230.0,334,0.260205078125,78259.0,0.0,335,0.49110398801562055,78970.0,30530.0,333
85,659484.0,487897.0,171587.0,3406,2480,926,0.26018371939273693,0.5753009375337275,0.36481491005511135,0.1632715649973751,0.8331266518149986,0.17568735556889914,0,0.3414258763608458,0,0.4471353743837444,118559.0,35861.0,333,0.5280868420971917,122292.0,55452.0,326,0.3591855762691924,59004.0,8592.0,333,0.5753009375337275,97279.0,53543.0,334,0.0185546875,75251.0,0.0,235,0.3401981008746985,44083.0,3712.0,326,0.24814453125,71203.0,0.0,334,0.4019132305323361,71813.0,14427.0,331
86,713879.0,461959.0,251920.0,4110,2820,1290,0.35288893495956547,0.6345731298980983,0.4060954487567266,0.19804769068236427,0.8078594138515475,0.1671997285254221,0,0.37699590140323963,0,0.5247349911214371,125733.0,55887.0,332,0.5617962823837315,123789.0,64815.0,329,0.301025390625,67058.0,0.0,329,0.6345731298980983,110502.0,73942.0,331,0.010546874999999999,74833.0,0.0,331,0.35833226626731307,47071.0,5372.0,335,0.26694335937499997,75653.0,0.0,333,0.590811295383233,89240.0,51904.0,331
87,704600.0,408597.0,296003.0,4303,2591,1712,0.42010076639227867,0.6042947274622257,0.43945956515006,0.19961854633951384,0.828960058351613,0.1602224666477432,0,0.3614617641135655,0,0.586822247956898,114746.0,65801.0,334,0.6042947274622257,125689.0,76493.0,332,0.461101962674783,83567.0,26387.0,333,0.5903475594980954,94919.0,55119.0,334,0.00029296875,59597.0,0.0,287,0.4166378166450804,50964.0,12247.0,339,0.265283203125,72064.0,0.0,334,0.5908960350883974,103054.0,59956.0,334
88,746833.0,455501.0,291332.0,4499,2788,1711,0.39008988622623747,0.5933115823817263,0.4396456898298367,0.18589205094656305,0.8483355882614818,0.1552273065062737,0,0.36202069927601327,0,0.5608573938733101,134339.0,70126.0,335,0.5775855149320306,138467.0,76954.0,332,0.4554930892456097,68853.0,22078.0,335,0.5239600679995973,76301.0,34445.0,339,0.003466796875,71491.0,0.0,280,0.4975594327064198,68037.0,26597.0,337,0.304931640625,85135.0,0.0,337,0.5933115823817263,104210.0,61132.0,333
89,698200.0,478517.0,219683.0,3803,2692,1111,0.31464193640790555,0.6004036607437491,0.40124721993183066,0.17877548944128308,0.8343663222565737,0.14677026639931223,0,0.3486655445001564,0,0.4876103927172394,117174.0,44790.0,332,0.6004036607437491,125751.0,75503.0,331,0.28828125,60961.0,0.0,333,0.40294954651018716,71955.0,15216.0,329,0.038818359375,88434.0,0.0,330,0.5164850684450694,62105.0,26926.0,339,0.281982421875,74276.0,0.0,333,0.5934470597884002,97544.0,57248.0,333
90,649168.0,474712.0,174456.0,3449,2552,897,0.26873783057698425,0.5884188243534236,0.36818422331475786,0.17373022227463958,0.8178963431016179,0.18130014110368942,0,0.3484204100529368,0,0.42931437780838155,118173.0,30009.0,333,0.5884188243534236,121385.0,70055.0,336,0.30048828125,65644.0,0.0,331,0.3941726767663441,72903.0,13496.0,333,0.000732421875,55088.0,0.0,331,0.38666917000510825,46109.0,8060.0,331,0.27685546875,71593.0,0.0,331,0.5688225657098056,98273.0,52836.0,333
91,736559.0,464482.0,272077.0,4326,2523,1803,0.36938928178190694,0.574035680622613,0.4280295764026699,0.18380261674367634,0.8443108971383829,0.16663040571087961,0,0.3595102277962823,0,0.5460298163100814,140056.0,69039.0,331,0.45952330250281337,122572.0,39178.0,336,0.47423637257878365,81106.0,27788.0,329,0.5672981563146606,92788.0,49586.0,324,0.00146484375,55312.0,0.0,167,0.5213750016424074,65405.0,28990.0,333,0.28027343749999994,74470.0,0.0,333,0.574035680622613,104850.0,57496.0,325
92,728575.0,472092.0,256483.0,4173,2636,1537,0.3520337645403694,0.6158548333304665,0.41651587549786495,0.18085904124840016,0.8413641520062229,0.18000772055038916,0,0.35796745479121383,0,0.540027032105493,138078.0,66204.0,333,0.47516534020719614,126383.0,44498.0,335,0.45747479243964895,77756.0,24512.0,335,0.5629235196504687,95214.0,50068.0,333,0.0109375,62544.0,0.0,211,0.3688650799996468,46217.0,6880.0,332,0.30087890624999997,80531.0,0.0,331,0.6158548333304665,101852.0,64321.0,332
93,646892.0,448630.0,198262.0,3815,2610,1205,0.30648392621952303,0.5950353181802459,0.39895004255075633,0.17394838134241675,0.8402588372939257,0.12765422976323682,0,0.3413441911693022,0,0.4917001628967916,108605.0,42721.0,335,0.4221327434948662,100536.0,25500.0,333,0.4553738686284872,68204.0,21454.0,329,0.5537597656249973,91136.0,46280.0,335,0.00439453125,66932.0,0.0,335,0.3756492628306627,52886.0,7764.0,332,0.2935546875,66250.0,0.0,335,0.5950353181802459,92343.0,54543.0,331
94,731505.0,478975.0,252530.0,4027,2668,1359,0.34521978660432895,0.5655849131856445,0.41018077378301776,0.1794259923003023,0.8393864852112788,0.17119893233812467,0,0.35269191213347934,0,0.5431258461561908,133185.0,63877.0,332,0.5463730441205618,136144.0,66300.0,335,0.47670705089016585,78363.0,28016.0,333,0.5116894136198655,89486.0,37869.0,339,0.006103515625,73617.0,0.0,273,0.342409281666714,47507.0,3997.0,332,0.289453125,74528.0,0.0,338,0.5655849131856445,98675.0,52471.0,333
95,724037.0,460867.0,263170.0,4358,2770,1588,0.363475899712307,0.6425942952634894,0.4240330121911897,0.1829374086136708,0.8430811590011948,0.15839815506666066,0,0.38808328677183024,0,0.5469697267303787,116340.0,57499.0,332,0.48415979533183295,121868.0,45172.0,341,0.36031839035345586,65885.0,7768.0,331,0.6058869894077685,102528.0,62754.0,334,0.038623046875,84731.0,0.0,335,0.41401482125103967,46773.0,11433.0,335,0.29969703231655276,72664.0,992.0,332,0.6425942952634894,113248.0,77552.0,328
96,717773.0,438011.0,279762.0,4301,2596,1705,0.3897638947132305,0.6183951106780479,0.434408280779932,0.18215647351588496,0.8504630615175948,0.15786206084653487,0,0.3605349568224289,0,0.6183951106780479,141411.0,90132.0,335,0.5016490505247544,117769.0,47312.0,334,0.5268231742230984,76844.0,34860.0,331,0.5587899985755743,95927.0,49678.0,334,0.01904296875,69335.0,0.0,339,0.47144557629305883,66562.0,22128.0,334,0.27744140624999997,61537.0,0.0,332,0.5016789609449224,88388.0,35652.0,334
97,749733.0,418232.0,331501.0,4328,2548,1780,0.4421587418454297,0.6466054264504231,0.45146819204841526,0.19622311827993594,0.841109303903305,0.16723270150840341,0,0.36186563091866286,0,0.6466054264504231,135889.0,94213.0,329,0.5853403313900842,131749.0,75341.0,334,0.4869476890185909,82241.0,30870.0,338,0.5865814254454806,97317.0,55807.0,335,0.031494140625,77923.0,0.0,338,0.4309083802739442,54851.0,14843.0,331,0.25766601562499997,64196.0,0.0,333,0.5862021275587987,105567.0,60427.0,331
98,683356.0,447593.0,235763.0,4151,2754,1397,0.34500758023636235,0.5961800144485775,0.416159725255418,0.17464483161120928,0.850258446496614,0.14115592751069705,0,0.34102546094824354,0,0.5961800144485775,120838.0,71556.0,330,0.48128914133075357,115457.0,41772.0,331,0.4963686569008912,87860.0,34463.0,338,0.5182525159866851,77242.0,34237.0,334,0.03408203125,67365.0,0.0,333,0.370931268307795,53256.0,7347.0,332,0.27036132812499997,72748.0,0.0,331,0.561812845693642,88590.0,46388.0,329
99,788848.0,477354.0,311494.0,4704,2821,1883,0.39487201590166876,0.6368886029045004,0.44496272228452116,0.17892731519303554,0.8608085370776876,0.14590358345333931,0,0.39507811455628317,0,0.5857724001251675,143805.0,82191.0,329,0.5424383087830377,122580.0,59508.0,334,0.4820401177087231,82363.0,30035.0,335,0.5189287813843307,92587.0,40124.0,334,0.052783203125,83352.0,0.0,333,0.4658015361204101,57336.0,18968.0,333,0.275048828125,87152.0,0.0,332,0.6368886029045004,119673.0,80668.0,339
